"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96891,96891,22,2700,2000,126.903553299492
2,94191,94191,22,2820,2075,126.903553299492
3,91371,91371,24,2670,2150,142.131979695431
4,88701,88701,25,2670,2225,157.360406091371
5,86031,86031,27,2550,2300,172.58883248731
6,83481,83481,28,2520,2375,187.817258883249
7,80961,80961,30,2430,2450,203.045685279188
8,78531,78531,31,2430,2525,218.274111675127
9,76101,76101,33,2340,2600,233.502538071066
10,73761,73761,34,2340,2675,248.730964467005
11,71421,71421,36,2280,2750,263.959390862944
12,69141,69141,37,2280,2825,279.187817258883
13,66861,66861,39,2220,2900,294.416243654822
14,64641,64641,40,2220,2975,309.644670050761
15,62421,62421,42,2160,3050,324.873096446701
16,60261,60261,44,2130,3125,340.10152284264
17,58131,58131,45,2130,3200,355.329949238579
18,56001,56001,47,2070,3275,370.558375634518
19,53931,53931,48,2070,3350,385.786802030457
20,51861,51861,50,2040,3425,401.015228426396
21,49821,49821,51,2040,3500,416.243654822335
22,47781,47781,53,2010,3575,431.472081218274
23,45771,45771,54,2010,3650,446.700507614213
24,43761,43761,56,1980,3725,461.928934010152
25,41781,41781,57,1980,3800,477.157360406091
26,39801,39801,59,1950,3875,492.38578680203
27,37851,37851,60,1950,3950,507.614213197969
28,35901,35901,62,1920,4025,522.842639593909
29,33981,33981,63,1950,4100,538.071065989848
30,32031,32031,65,1920,4175,553.299492385787
31,30111,30111,66,1920,4250,568.527918781726
32,28191,28191,68,1890,4325,583.756345177665
33,26301,26301,69,1890,4400,598.984771573604
34,24411,24411,71,1890,4475,614.213197969543
35,22521,22521,72,1874,4550,629.441624365482
36,20647,20647,74,1835,4625,644.670050761421
37,18812,18812,75,1850,4700,659.89847715736
38,16962,16962,77,1772,4775,675.126903553299
39,15190,15190,79,1733,4850,690.355329949239
40,13457,13457,80,1714,4925,705.583756345178
41,11743,11743,82,1663,5000,720.812182741117
42,10080,10080,83,1671,5075,736.040609137056
43,8409,8409,85,1625,5150,751.269035532995
44,6807,6807,86,1617,5225,766.497461928934
45,5242,5242,88,1580,5300,781.725888324873
46,3768,3768,89,1548,5375,796.954314720812
47,2620,2620,91,1480,5450,812.182741116751
48,1788,1788,92,1483,5525,827.41116751269
49,1209,1209,94,1490,5600,842.639593908629
50,698,698,95,1477,5675,857.868020304568
